"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Hepatitis B","Acute cases","Distribution by gender","%","2011","RO","Romania",1,"Male",59.512195120
"Hepatitis B","Acute cases","Distribution by gender","%","2011","RO","Romania",2,"Female",40.487804870
"Hepatitis B","Acute cases","Distribution by gender","%","2011","SE","Sweden",1,"Male",54.945054940
"Hepatitis B","Acute cases","Distribution by gender","%","2011","SE","Sweden",2,"Female",45.054945050
"Hepatitis B","Acute cases","Distribution by gender","%","2011","SI","Slovenia",1,"Male",72.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2011","SI","Slovenia",2,"Female",28.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2011","SK","Slovakia",1,"Male",65.591397840
"Hepatitis B","Acute cases","Distribution by gender","%","2011","SK","Slovakia",2,"Female",34.408602150
"Hepatitis B","Acute cases","Distribution by gender","%","2011","UK","United Kingdom",1,"Male",66.965888680
"Hepatitis B","Acute cases","Distribution by gender","%","2011","UK","United Kingdom",2,"Female",33.034111310
"Hepatitis B","Acute cases","Distribution by gender","%","2012","AT","Austria",1,"Male",40.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","AT","Austria",2,"Female",60.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","CY","Cyprus",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","CY","Cyprus",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","CZ","Czechia",1,"Male",76.510067110
"Hepatitis B","Acute cases","Distribution by gender","%","2012","CZ","Czechia",2,"Female",23.489932880
"Hepatitis B","Acute cases","Distribution by gender","%","2012","DE","Germany",1,"Male",71.378708550
"Hepatitis B","Acute cases","Distribution by gender","%","2012","DE","Germany",2,"Female",28.621291440
"Hepatitis B","Acute cases","Distribution by gender","%","2012","DK","Denmark",1,"Male",84.615384610
"Hepatitis B","Acute cases","Distribution by gender","%","2012","DK","Denmark",2,"Female",15.384615380
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EE","Estonia",1,"Male",55.555555550
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EE","Estonia",2,"Female",44.444444440
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EL","Greece",1,"Male",80.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EL","Greece",2,"Female",20.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","ES","Spain",1,"Male",72.328244270
"Hepatitis B","Acute cases","Distribution by gender","%","2012","ES","Spain",2,"Female",27.671755720
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EU27_21","EU (without UK)",1,"Male",70.780024000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EU27_21","EU (without UK)",2,"Female",29.219975000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EU27_UK_21","EU (with UK until 2019)",1,"Male",70.533240000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EU27_UK_21","EU (with UK until 2019)",2,"Female",29.466758000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EUEEA30_21","EU/EEA (without UK)",1,"Male",70.671521000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EUEEA30_21","EU/EEA (without UK)",2,"Female",29.328478000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",70.446033000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",29.553966000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","FI","Finland",1,"Male",70.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","FI","Finland",2,"Female",30.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","FR","France",1,"Male",82.828282820
"Hepatitis B","Acute cases","Distribution by gender","%","2012","FR","France",2,"Female",17.171717170
"Hepatitis B","Acute cases","Distribution by gender","%","2012","HU","Hungary",1,"Male",67.924528300
"Hepatitis B","Acute cases","Distribution by gender","%","2012","HU","Hungary",2,"Female",32.075471690
"Hepatitis B","Acute cases","Distribution by gender","%","2012","IE","Ireland",1,"Male",77.777777770
"Hepatitis B","Acute cases","Distribution by gender","%","2012","IE","Ireland",2,"Female",22.222222220
"Hepatitis B","Acute cases","Distribution by gender","%","2012","IS","Iceland",1,"Male",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2012","IS","Iceland",2,"Female",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2012","LT","Lithuania",1,"Male",65.217391300
"Hepatitis B","Acute cases","Distribution by gender","%","2012","LT","Lithuania",2,"Female",34.782608690
"Hepatitis B","Acute cases","Distribution by gender","%","2012","LV","Latvia",1,"Male",60.493827160
"Hepatitis B","Acute cases","Distribution by gender","%","2012","LV","Latvia",2,"Female",39.506172830
"Hepatitis B","Acute cases","Distribution by gender","%","2012","MT","Malta",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2012","MT","Malta",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2012","NL","Netherlands",1,"Male",79.190751440
"Hepatitis B","Acute cases","Distribution by gender","%","2012","NL","Netherlands",2,"Female",20.809248550
"Hepatitis B","Acute cases","Distribution by gender","%","2012","NO","Norway",1,"Male",67.391304340
"Hepatitis B","Acute cases","Distribution by gender","%","2012","NO","Norway",2,"Female",32.608695650
"Hepatitis B","Acute cases","Distribution by gender","%","2012","PL","Poland",1,"Male",64.102564100
"Hepatitis B","Acute cases","Distribution by gender","%","2012","PL","Poland",2,"Female",35.897435890
"Hepatitis B","Acute cases","Distribution by gender","%","2012","PT","Portugal",1,"Male",75.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","PT","Portugal",2,"Female",25.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2012","RO","Romania",1,"Male",58.720930230
"Hepatitis B","Acute cases","Distribution by gender","%","2012","RO","Romania",2,"Female",41.279069760
"Hepatitis B","Acute cases","Distribution by gender","%","2012","SE","Sweden",1,"Male",70.731707310
"Hepatitis B","Acute cases","Distribution by gender","%","2012","SE","Sweden",2,"Female",29.268292680
"Hepatitis B","Acute cases","Distribution by gender","%","2012","SI","Slovenia",1,"Male",73.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2012","SI","Slovenia",2,"Female",26.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2012","SK","Slovakia",1,"Male",74.324324320
"Hepatitis B","Acute cases","Distribution by gender","%","2012","SK","Slovakia",2,"Female",25.675675670
"Hepatitis B","Acute cases","Distribution by gender","%","2012","UK","United Kingdom",1,"Male",69.247311820
"Hepatitis B","Acute cases","Distribution by gender","%","2012","UK","United Kingdom",2,"Female",30.752688170
"Hepatitis B","Acute cases","Distribution by gender","%","2013","AT","Austria",1,"Male",58.823529410
"Hepatitis B","Acute cases","Distribution by gender","%","2013","AT","Austria",2,"Female",41.176470580
"Hepatitis B","Acute cases","Distribution by gender","%","2013","CY","Cyprus",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","CY","Cyprus",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","CZ","Czechia",1,"Male",81.884057970
"Hepatitis B","Acute cases","Distribution by gender","%","2013","CZ","Czechia",2,"Female",18.115942020
"Hepatitis B","Acute cases","Distribution by gender","%","2013","DE","Germany",1,"Male",65.892857140
"Hepatitis B","Acute cases","Distribution by gender","%","2013","DE","Germany",2,"Female",34.107142850
"Hepatitis B","Acute cases","Distribution by gender","%","2013","DK","Denmark",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2013","DK","Denmark",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EE","Estonia",1,"Male",72.727272720
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EE","Estonia",2,"Female",27.272727270
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EL","Greece",1,"Male",68.750000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EL","Greece",2,"Female",31.250000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","ES","Spain",1,"Male",72.558139530
"Hepatitis B","Acute cases","Distribution by gender","%","2013","ES","Spain",2,"Female",27.441860460
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EU27_21","EU (without UK)",1,"Male",67.631471000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EU27_21","EU (without UK)",2,"Female",32.368528000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EU27_UK_21","EU (with UK until 2019)",1,"Male",68.205484000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EU27_UK_21","EU (with UK until 2019)",2,"Female",31.794515000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EUEEA30_21","EU/EEA (without UK)",1,"Male",67.658889000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EUEEA30_21","EU/EEA (without UK)",2,"Female",32.341110000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",68.222374000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",31.777625000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","FI","Finland",1,"Male",65.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","FI","Finland",2,"Female",35.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","FR","France",1,"Male",72.289156620
"Hepatitis B","Acute cases","Distribution by gender","%","2013","FR","France",2,"Female",27.710843370
"Hepatitis B","Acute cases","Distribution by gender","%","2013","HU","Hungary",1,"Male",70.967741930
"Hepatitis B","Acute cases","Distribution by gender","%","2013","HU","Hungary",2,"Female",29.032258060
"Hepatitis B","Acute cases","Distribution by gender","%","2013","IE","Ireland",1,"Male",78.125000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","IE","Ireland",2,"Female",21.875000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","IS","Iceland",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","IS","Iceland",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","LT","Lithuania",1,"Male",51.428571420
"Hepatitis B","Acute cases","Distribution by gender","%","2013","LT","Lithuania",2,"Female",48.571428570
"Hepatitis B","Acute cases","Distribution by gender","%","2013","LU","Luxembourg",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","LU","Luxembourg",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","LV","Latvia",1,"Male",57.303370780
"Hepatitis B","Acute cases","Distribution by gender","%","2013","LV","Latvia",2,"Female",42.696629210
"Hepatitis B","Acute cases","Distribution by gender","%","2013","MT","Malta",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2013","MT","Malta",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2013","NL","Netherlands",1,"Male",74.305555550
"Hepatitis B","Acute cases","Distribution by gender","%","2013","NL","Netherlands",2,"Female",25.694444440
"Hepatitis B","Acute cases","Distribution by gender","%","2013","NO","Norway",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2013","NO","Norway",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2013","PL","Poland",1,"Male",60.493827160
"Hepatitis B","Acute cases","Distribution by gender","%","2013","PL","Poland",2,"Female",39.506172830
"Hepatitis B","Acute cases","Distribution by gender","%","2013","PT","Portugal",1,"Male",87.500000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","PT","Portugal",2,"Female",12.500000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","RO","Romania",1,"Male",58.596491220
"Hepatitis B","Acute cases","Distribution by gender","%","2013","RO","Romania",2,"Female",41.403508770
"Hepatitis B","Acute cases","Distribution by gender","%","2013","SE","Sweden",1,"Male",61.643835610
"Hepatitis B","Acute cases","Distribution by gender","%","2013","SE","Sweden",2,"Female",38.356164380
"Hepatitis B","Acute cases","Distribution by gender","%","2013","SI","Slovenia",1,"Male",55.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","SI","Slovenia",2,"Female",45.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2013","SK","Slovakia",1,"Male",57.534246570
"Hepatitis B","Acute cases","Distribution by gender","%","2013","SK","Slovakia",2,"Female",42.465753420
"Hepatitis B","Acute cases","Distribution by gender","%","2013","UK","United Kingdom",1,"Male",71.495327100
"Hepatitis B","Acute cases","Distribution by gender","%","2013","UK","United Kingdom",2,"Female",28.504672890
"Hepatitis B","Acute cases","Distribution by gender","%","2014","AT","Austria",1,"Male",61.538461530
"Hepatitis B","Acute cases","Distribution by gender","%","2014","AT","Austria",2,"Female",38.461538460
"Hepatitis B","Acute cases","Distribution by gender","%","2014","CY","Cyprus",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2014","CY","Cyprus",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2014","CZ","Czechia",1,"Male",77.669902910
"Hepatitis B","Acute cases","Distribution by gender","%","2014","CZ","Czechia",2,"Female",22.330097080
"Hepatitis B","Acute cases","Distribution by gender","%","2014","DE","Germany",1,"Male",68.321917800
"Hepatitis B","Acute cases","Distribution by gender","%","2014","DE","Germany",2,"Female",31.678082190
"Hepatitis B","Acute cases","Distribution by gender","%","2014","DK","Denmark",1,"Male",75.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","DK","Denmark",2,"Female",25.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EE","Estonia",1,"Male",25.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EE","Estonia",2,"Female",75.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EL","Greece",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EL","Greece",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2014","ES","Spain",1,"Male",74.249605050
"Hepatitis B","Acute cases","Distribution by gender","%","2014","ES","Spain",2,"Female",25.750394940
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EU27_21","EU (without UK)",1,"Male",68.131416000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EU27_21","EU (without UK)",2,"Female",31.868583000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EU27_UK_21","EU (with UK until 2019)",1,"Male",68.640742000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EU27_UK_21","EU (with UK until 2019)",2,"Female",31.359257000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EUEEA30_21","EU/EEA (without UK)",1,"Male",68.170731000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EUEEA30_21","EU/EEA (without UK)",2,"Female",31.829268000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",68.670438000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",31.329561000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","FI","Finland",1,"Male",52.631578940
"Hepatitis B","Acute cases","Distribution by gender","%","2014","FI","Finland",2,"Female",47.368421050
"Hepatitis B","Acute cases","Distribution by gender","%","2014","FR","France",1,"Male",72.340425530
"Hepatitis B","Acute cases","Distribution by gender","%","2014","FR","France",2,"Female",27.659574460
"Hepatitis B","Acute cases","Distribution by gender","%","2014","HU","Hungary",1,"Male",64.615384610
"Hepatitis B","Acute cases","Distribution by gender","%","2014","HU","Hungary",2,"Female",35.384615380
"Hepatitis B","Acute cases","Distribution by gender","%","2014","IE","Ireland",1,"Male",71.428571420
"Hepatitis B","Acute cases","Distribution by gender","%","2014","IE","Ireland",2,"Female",28.571428570
"Hepatitis B","Acute cases","Distribution by gender","%","2014","IS","Iceland",1,"Male",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2014","IS","Iceland",2,"Female",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2014","LT","Lithuania",1,"Male",42.307692300
"Hepatitis B","Acute cases","Distribution by gender","%","2014","LT","Lithuania",2,"Female",57.692307690
"Hepatitis B","Acute cases","Distribution by gender","%","2014","LU","Luxembourg",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","LU","Luxembourg",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2014","LV","Latvia",1,"Male",45.070422530
"Hepatitis B","Acute cases","Distribution by gender","%","2014","LV","Latvia",2,"Female",54.929577460
"Hepatitis B","Acute cases","Distribution by gender","%","2014","MT","Malta",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2014","MT","Malta",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2014","NL","Netherlands",1,"Male",74.825174820
"Hepatitis B","Acute cases","Distribution by gender","%","2014","NL","Netherlands",2,"Female",25.174825170
"Hepatitis B","Acute cases","Distribution by gender","%","2014","NO","Norway",1,"Male",72.727272720
"Hepatitis B","Acute cases","Distribution by gender","%","2014","NO","Norway",2,"Female",27.272727270
"Hepatitis B","Acute cases","Distribution by gender","%","2014","PL","Poland",1,"Male",63.013698630
"Hepatitis B","Acute cases","Distribution by gender","%","2014","PL","Poland",2,"Female",36.986301360
"Hepatitis B","Acute cases","Distribution by gender","%","2014","PT","Portugal",1,"Male",57.894736840
"Hepatitis B","Acute cases","Distribution by gender","%","2014","PT","Portugal",2,"Female",42.105263150
"Hepatitis B","Acute cases","Distribution by gender","%","2014","RO","Romania",1,"Male",60.323886630
"Hepatitis B","Acute cases","Distribution by gender","%","2014","RO","Romania",2,"Female",39.676113360
"Hepatitis B","Acute cases","Distribution by gender","%","2014","SE","Sweden",1,"Male",62.616822420
"Hepatitis B","Acute cases","Distribution by gender","%","2014","SE","Sweden",2,"Female",37.383177570
"Hepatitis B","Acute cases","Distribution by gender","%","2014","SI","Slovenia",1,"Male",83.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2014","SI","Slovenia",2,"Female",16.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2014","SK","Slovakia",1,"Male",69.135802460
"Hepatitis B","Acute cases","Distribution by gender","%","2014","SK","Slovakia",2,"Female",30.864197530
"Hepatitis B","Acute cases","Distribution by gender","%","2014","UK","United Kingdom",1,"Male",72.010869560
"Hepatitis B","Acute cases","Distribution by gender","%","2014","UK","United Kingdom",2,"Female",27.989130430
"Hepatitis B","Acute cases","Distribution by gender","%","2015","AT","Austria",1,"Male",62.121212120
"Hepatitis B","Acute cases","Distribution by gender","%","2015","AT","Austria",2,"Female",37.878787870
"Hepatitis B","Acute cases","Distribution by gender","%","2015","CY","Cyprus",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2015","CY","Cyprus",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2015","CZ","Czechia",1,"Male",73.033707860
"Hepatitis B","Acute cases","Distribution by gender","%","2015","CZ","Czechia",2,"Female",26.966292130
"Hepatitis B","Acute cases","Distribution by gender","%","2015","DE","Germany",1,"Male",67.721518980
"Hepatitis B","Acute cases","Distribution by gender","%","2015","DE","Germany",2,"Female",32.278481010
"Hepatitis B","Acute cases","Distribution by gender","%","2015","DK","Denmark",1,"Male",83.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2015","DK","Denmark",2,"Female",16.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EE","Estonia",1,"Male",57.142857140
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EE","Estonia",2,"Female",42.857142850
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EL","Greece",1,"Male",80.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EL","Greece",2,"Female",20.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","ES","Spain",1,"Male",72.485768500
"Hepatitis B","Acute cases","Distribution by gender","%","2015","ES","Spain",2,"Female",27.514231490
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EU27_21","EU (without UK)",1,"Male",68.580192000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EU27_21","EU (without UK)",2,"Female",31.419807000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EU27_UK_21","EU (with UK until 2019)",1,"Male",68.559608000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EU27_UK_21","EU (with UK until 2019)",2,"Female",31.440391000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EUEEA30_21","EU/EEA (without UK)",1,"Male",68.665797000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EUEEA30_21","EU/EEA (without UK)",2,"Female",31.334202000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",68.633308000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",31.366691000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","FI","Finland",1,"Male",33.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2015","FI","Finland",2,"Female",66.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2015","FR","France",1,"Male",71.717171710
"Hepatitis B","Acute cases","Distribution by gender","%","2015","FR","France",2,"Female",28.282828280
"Hepatitis B","Acute cases","Distribution by gender","%","2015","HU","Hungary",1,"Male",68.888888880
"Hepatitis B","Acute cases","Distribution by gender","%","2015","HU","Hungary",2,"Female",31.111111110
"Hepatitis B","Acute cases","Distribution by gender","%","2015","IE","Ireland",1,"Male",81.481481480
"Hepatitis B","Acute cases","Distribution by gender","%","2015","IE","Ireland",2,"Female",18.518518510
"Hepatitis B","Acute cases","Distribution by gender","%","2015","IS","Iceland",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2015","IS","Iceland",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2015","LT","Lithuania",1,"Male",62.500000000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","LT","Lithuania",2,"Female",37.500000000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","LU","Luxembourg",1,"Male",-
"Hepatitis B","Acute cases","Distribution by gender","%","2015","LU","Luxembourg",2,"Female",-
"Hepatitis B","Acute cases","Distribution by gender","%","2015","LV","Latvia",1,"Male",61.538461530
"Hepatitis B","Acute cases","Distribution by gender","%","2015","LV","Latvia",2,"Female",38.461538460
"Hepatitis B","Acute cases","Distribution by gender","%","2015","MT","Malta",1,"Male",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","MT","Malta",2,"Female",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2015","NL","Netherlands",1,"Male",75.925925920
"Hepatitis B","Acute cases","Distribution by gender","%","2015","NL","Netherlands",2,"Female",24.074074070
"Hepatitis B","Acute cases","Distribution by gender","%","2015","NO","Norway",1,"Male",78.947368420
"Hepatitis B","Acute cases","Distribution by gender","%","2015","NO","Norway",2,"Female",21.052631570
"Hepatitis B","Acute cases","Distribution by gender","%","2015","PL","Poland",1,"Male",60.784313720
"Hepatitis B","Acute cases","Distribution by gender","%","2015","PL","Poland",2,"Female",39.215686270
"Hepatitis B","Acute cases","Distribution by gender","%","2015","PT","Portugal",1,"Male",69.230769230
"Hepatitis B","Acute cases","Distribution by gender","%","2015","PT","Portugal",2,"Female",30.769230760
"Hepatitis B","Acute cases","Distribution by gender","%","2015","RO","Romania",1,"Male",60.176991150
"Hepatitis B","Acute cases","Distribution by gender","%","2015","RO","Romania",2,"Female",39.823008840
"Hepatitis B","Acute cases","Distribution by gender","%","2015","SE","Sweden",1,"Male",78.523489930
"Hepatitis B","Acute cases","Distribution by gender","%","2015","SE","Sweden",2,"Female",21.476510060
"Hepatitis B","Acute cases","Distribution by gender","%","2015","SI","Slovenia",1,"Male",83.333333330
"Hepatitis B","Acute cases","Distribution by gender","%","2015","SI","Slovenia",2,"Female",16.666666660
"Hepatitis B","Acute cases","Distribution by gender","%","2015","SK","Slovakia",1,"Male",41.791044770
"Hepatitis B","Acute cases","Distribution by gender","%","2015","SK","Slovakia",2,"Female",58.208955220
"Hepatitis B","Acute cases","Distribution by gender","%","2015","UK","United Kingdom",1,"Male",68.435013260
"Hepatitis B","Acute cases","Distribution by gender","%","2015","UK","United Kingdom",2,"Female",31.564986730
"Hepatitis B","Acute cases","Distribution by gender","%","2016","AT","Austria",1,"Male",74.074074070
"Hepatitis B","Acute cases","Distribution by gender","%","2016","AT","Austria",2,"Female",25.925925920
"Hepatitis B","Acute cases","Distribution by gender","%","2016","CY","Cyprus",1,"Male",0.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","CY","Cyprus",2,"Female",100.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","CZ","Czechia",1,"Male",66.233766230
"Hepatitis B","Acute cases","Distribution by gender","%","2016","CZ","Czechia",2,"Female",33.766233760
"Hepatitis B","Acute cases","Distribution by gender","%","2016","DE","Germany",1,"Male",66.080402010
"Hepatitis B","Acute cases","Distribution by gender","%","2016","DE","Germany",2,"Female",33.919597980
"Hepatitis B","Acute cases","Distribution by gender","%","2016","DK","Denmark",1,"Male",71.428571420
"Hepatitis B","Acute cases","Distribution by gender","%","2016","DK","Denmark",2,"Female",28.571428570
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EE","Estonia",1,"Male",62.500000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EE","Estonia",2,"Female",37.500000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EL","Greece",1,"Male",77.777777770
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EL","Greece",2,"Female",22.222222220
"Hepatitis B","Acute cases","Distribution by gender","%","2016","ES","Spain",1,"Male",76.310679610
"Hepatitis B","Acute cases","Distribution by gender","%","2016","ES","Spain",2,"Female",23.689320380
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EU27_21","EU (without UK)",1,"Male",68.416631000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EU27_21","EU (without UK)",2,"Female",31.583368000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EU27_UK_21","EU (with UK until 2019)",1,"Male",68.400144000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EU27_UK_21","EU (with UK until 2019)",2,"Female",31.599855000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EUEEA30_21","EU/EEA (without UK)",1,"Male",68.591607000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EUEEA30_21","EU/EEA (without UK)",2,"Female",31.408392000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",68.550983000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",31.449016000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","FI","Finland",1,"Male",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","FI","Finland",2,"Female",50.000000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","FR","France",1,"Male",65.591397840
"Hepatitis B","Acute cases","Distribution by gender","%","2016","FR","France",2,"Female",34.408602150
"Hepatitis B","Acute cases","Distribution by gender","%","2016","HU","Hungary",1,"Male",63.636363630
"Hepatitis B","Acute cases","Distribution by gender","%","2016","HU","Hungary",2,"Female",36.363636360
"Hepatitis B","Acute cases","Distribution by gender","%","2016","IE","Ireland",1,"Male",81.250000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","IE","Ireland",2,"Female",18.750000000
"Hepatitis B","Acute cases","Distribution by gender","%","2016","IS","Iceland",1,"Male",100.000000000
