"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NL","Netherlands",7,"45-54",9.102805750
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NL","Netherlands",8,"55-64",7.289154020
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NL","Netherlands",9,"65+",2.111953400
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NO","Norway",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NO","Norway",2,"5-14",3.748529100
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NO","Norway",3,"15-19",17.745722800
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NO","Norway",4,"20-24",29.166300620
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NO","Norway",5,"25-34",41.585424060
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NO","Norway",6,"35-44",20.328793700
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NO","Norway",7,"45-54",13.539341230
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NO","Norway",8,"55-64",3.685005710
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","NO","Norway",9,"65+",1.153888310
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","PT","Portugal",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","PT","Portugal",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","PT","Portugal",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","PT","Portugal",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","PT","Portugal",5,"25-34",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","PT","Portugal",6,"35-44",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","PT","Portugal",7,"45-54",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","PT","Portugal",8,"55-64",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","PT","Portugal",9,"65+",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SE","Sweden",1,"0-4",2.855483950
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SE","Sweden",2,"5-14",3.148280050
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SE","Sweden",3,"15-19",13.029254600
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SE","Sweden",4,"20-24",25.828391850
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SE","Sweden",5,"25-34",37.990577290
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SE","Sweden",6,"35-44",18.179311170
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SE","Sweden",7,"45-54",11.182913190
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SE","Sweden",8,"55-64",6.224584650
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SE","Sweden",9,"65+",1.927365670
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SI","Slovenia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SI","Slovenia",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SI","Slovenia",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SI","Slovenia",4,"20-24",1.510813640
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SI","Slovenia",5,"25-34",2.980122580
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SI","Slovenia",6,"35-44",1.996306830
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SI","Slovenia",7,"45-54",2.574068830
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SI","Slovenia",8,"55-64",3.287189410
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SI","Slovenia",9,"65+",1.223428650
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SK","Slovakia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SK","Slovakia",2,"5-14",0.511406050
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SK","Slovakia",3,"15-19",0.772684070
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SK","Slovakia",4,"20-24",1.392544310
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SK","Slovakia",5,"25-34",2.088097950
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SK","Slovakia",6,"35-44",2.013825580
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SK","Slovakia",7,"45-54",1.529428100
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SK","Slovakia",8,"55-64",0.652963140
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","SK","Slovakia",9,"65+",1.536922250
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","UK","United Kingdom",1,"0-4",0.328469810
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","UK","United Kingdom",2,"5-14",0.602094850
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","UK","United Kingdom",3,"15-19",3.635230340
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","UK","United Kingdom",4,"20-24",11.097325010
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","UK","United Kingdom",5,"25-34",18.423448680
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","UK","United Kingdom",6,"35-44",9.407960370
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","UK","United Kingdom",7,"45-54",4.993742090
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","UK","United Kingdom",8,"55-64",2.819380630
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2008","UK","United Kingdom",9,"65+",1.579242560
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","AT","Austria",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","AT","Austria",2,"5-14",0.578116210
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","AT","Austria",3,"15-19",3.188654760
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","AT","Austria",4,"20-24",6.534578490
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","AT","Austria",5,"25-34",7.568394750
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","AT","Austria",6,"35-44",5.161298040
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","AT","Austria",7,"45-54",4.646051010
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","AT","Austria",8,"55-64",4.925164270
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","AT","Austria",9,"65+",1.380188900
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","CY","Cyprus",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","CY","Cyprus",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","CY","Cyprus",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","CY","Cyprus",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","CY","Cyprus",5,"25-34",0.813358600
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","CY","Cyprus",6,"35-44",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","CY","Cyprus",7,"45-54",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","CY","Cyprus",8,"55-64",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","CY","Cyprus",9,"65+",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DE","Germany",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DE","Germany",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DE","Germany",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DE","Germany",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DE","Germany",5,"25-34",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DE","Germany",6,"35-44",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DE","Germany",7,"45-54",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DE","Germany",8,"55-64",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DE","Germany",9,"65+",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DK","Denmark",1,"0-4",0.305874000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DK","Denmark",2,"5-14",0.734048390
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DK","Denmark",3,"15-19",2.041250760
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DK","Denmark",4,"20-24",4.434660030
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DK","Denmark",5,"25-34",7.826320650
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DK","Denmark",6,"35-44",4.441050600
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DK","Denmark",7,"45-54",3.192147310
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DK","Denmark",8,"55-64",2.055974590
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","DK","Denmark",9,"65+",0.342662900
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EE","Estonia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EE","Estonia",2,"5-14",0.799296610
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EE","Estonia",3,"15-19",1.147052070
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EE","Estonia",4,"20-24",0.998402550
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EE","Estonia",5,"25-34",4.261439300
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EE","Estonia",6,"35-44",1.649711300
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EE","Estonia",7,"45-54",5.303351710
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EE","Estonia",8,"55-64",3.803004370
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EE","Estonia",9,"65+",1.288604440
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_21","EU (without UK)",1,"0-4",0.364280000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_21","EU (without UK)",2,"5-14",0.666693000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_21","EU (without UK)",3,"15-19",3.033651000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_21","EU (without UK)",4,"20-24",7.449319000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_21","EU (without UK)",5,"25-34",8.945191000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_21","EU (without UK)",6,"35-44",4.572156000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_21","EU (without UK)",7,"45-54",2.714663000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_21","EU (without UK)",8,"55-64",2.079758000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_21","EU (without UK)",9,"65+",0.616479000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",1,"0-4",0.456991000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",2,"5-14",0.699941000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",3,"15-19",3.593366000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",4,"20-24",9.048345000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",5,"25-34",13.011861000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",6,"35-44",6.766606000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",7,"45-54",3.740304000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",8,"55-64",2.373424000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",9,"65+",1.024071000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",1,"0-4",0.363149000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",2,"5-14",0.831137000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",3,"15-19",3.702403000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",4,"20-24",8.416610000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",5,"25-34",10.305239000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",6,"35-44",5.118166000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",7,"45-54",2.933095000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",8,"55-64",2.194573000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",9,"65+",0.656766000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"0-4",0.453816000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"5-14",0.813236000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",3,"15-19",4.047622000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",4,"20-24",9.694971000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",5,"25-34",13.889264000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",6,"35-44",7.114059000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",7,"45-54",3.881189000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",8,"55-64",2.449950000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",9,"65+",1.046640000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","FI","Finland",1,"0-4",1.355923010
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","FI","Finland",2,"5-14",1.677402030
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","FI","Finland",3,"15-19",8.704082210
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","FI","Finland",4,"20-24",16.285644050
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","FI","Finland",5,"25-34",18.384233440
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","FI","Finland",6,"35-44",8.969862730
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","FI","Finland",7,"45-54",3.949187120
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","FI","Finland",8,"55-64",2.336839890
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","FI","Finland",9,"65+",1.008891690
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","IE","Ireland",1,"0-4",1.193513250
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","IE","Ireland",2,"5-14",1.172596090
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","IE","Ireland",3,"15-19",11.206155910
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","IE","Ireland",4,"20-24",34.535676180
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","IE","Ireland",5,"25-34",38.302416270
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","IE","Ireland",6,"35-44",19.550633900
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","IE","Ireland",7,"45-54",8.832059290
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","IE","Ireland",8,"55-64",4.766141330
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","IE","Ireland",9,"65+",1.616772390
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","LV","Latvia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","LV","Latvia",2,"5-14",0.517317190
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","LV","Latvia",3,"15-19",10.664320510
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","LV","Latvia",4,"20-24",49.477863020
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","LV","Latvia",5,"25-34",38.598764160
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","LV","Latvia",6,"35-44",12.842653830
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","LV","Latvia",7,"45-54",12.811848390
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","LV","Latvia",8,"55-64",8.574368350
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","LV","Latvia",9,"65+",5.707303530
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","MT","Malta",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","MT","Malta",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","MT","Malta",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","MT","Malta",4,"20-24",10.388531060
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","MT","Malta",5,"25-34",9.944641490
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","MT","Malta",6,"35-44",7.755695580
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","MT","Malta",7,"45-54",1.675547060
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","MT","Malta",8,"55-64",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","MT","Malta",9,"65+",1.710863980
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NL","Netherlands",1,"0-4",0.751430930
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NL","Netherlands",2,"5-14",0.954053770
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NL","Netherlands",3,"15-19",6.729162110
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NL","Netherlands",4,"20-24",21.166483920
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NL","Netherlands",5,"25-34",28.794341910
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NL","Netherlands",6,"35-44",16.428544910
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NL","Netherlands",7,"45-54",10.867650130
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NL","Netherlands",8,"55-64",7.635282350
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NL","Netherlands",9,"65+",2.305997810
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NO","Norway",1,"0-4",0.335053270
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NO","Norway",2,"5-14",5.050867110
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NO","Norway",3,"15-19",22.555401700
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NO","Norway",4,"20-24",39.696541990
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NO","Norway",5,"25-34",52.857774020
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NO","Norway",6,"35-44",22.724910790
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NO","Norway",7,"45-54",10.724477290
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NO","Norway",8,"55-64",5.854135600
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","NO","Norway",9,"65+",2.270108900
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","PT","Portugal",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","PT","Portugal",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","PT","Portugal",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","PT","Portugal",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","PT","Portugal",5,"25-34",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","PT","Portugal",6,"35-44",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","PT","Portugal",7,"45-54",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","PT","Portugal",8,"55-64",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","PT","Portugal",9,"65+",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SE","Sweden",1,"0-4",2.048485790
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SE","Sweden",2,"5-14",5.470350690
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SE","Sweden",3,"15-19",15.902514460
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SE","Sweden",4,"20-24",31.188882280
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SE","Sweden",5,"25-34",39.455599820
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SE","Sweden",6,"35-44",21.368818890
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SE","Sweden",7,"45-54",10.149974320
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SE","Sweden",8,"55-64",6.251208080
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SE","Sweden",9,"65+",2.309916650
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SI","Slovenia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SI","Slovenia",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SI","Slovenia",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SI","Slovenia",4,"20-24",1.493640820
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SI","Slovenia",5,"25-34",0.979786990
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SI","Slovenia",6,"35-44",2.642906930
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SI","Slovenia",7,"45-54",1.928274610
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SI","Slovenia",8,"55-64",2.786014200
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SI","Slovenia",9,"65+",0.898125610
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SK","Slovakia",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SK","Slovakia",2,"5-14",0.353179050
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SK","Slovakia",3,"15-19",0.263679700
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SK","Slovakia",4,"20-24",0.472425690
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SK","Slovakia",5,"25-34",2.634753940
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SK","Slovakia",6,"35-44",2.656063660
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SK","Slovakia",7,"45-54",2.696414530
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SK","Slovakia",8,"55-64",2.036896020
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","SK","Slovakia",9,"65+",1.517381600
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","UK","United Kingdom",1,"0-4",0.640113920
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","UK","United Kingdom",2,"5-14",0.772595160
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","UK","United Kingdom",3,"15-19",4.850490500
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","UK","United Kingdom",4,"20-24",12.726226740
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","UK","United Kingdom",5,"25-34",22.705358650
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","UK","United Kingdom",6,"35-44",12.345843350
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","UK","United Kingdom",7,"45-54",6.575397400
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","UK","United Kingdom",8,"55-64",3.115687300
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2009","UK","United Kingdom",9,"65+",2.176475040
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","AT","Austria",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","AT","Austria",2,"5-14",1.056112420
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","AT","Austria",3,"15-19",7.788893030
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","AT","Austria",4,"20-24",16.330388740
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","AT","Austria",5,"25-34",12.658099190
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","AT","Austria",6,"35-44",9.208746160
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","AT","Austria",7,"45-54",8.477680750
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","AT","Austria",8,"55-64",6.484346680
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","AT","Austria",9,"65+",2.443353230
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","CY","Cyprus",1,"0-4",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","CY","Cyprus",2,"5-14",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","CY","Cyprus",3,"15-19",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","CY","Cyprus",4,"20-24",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","CY","Cyprus",5,"25-34",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","CY","Cyprus",6,"35-44",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","CY","Cyprus",7,"45-54",0.000000000
"Hepatitis B","Chronic cases","Age-specific rate","N/100000","2010","CY","Cyprus",8,"55-64",0.000000000
